Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.5161059413027917],[0.8774928774928775],[0.9285714285714284],[0.5816326530612245],[0.3944444444444445],[0.3333333333333333]
[0.5153901216893344],[0.868945868945869],[0.9413265306122449],[0.6122448979591836],[0.375],[0.3333333333333333]
[0.48174659985683616],[0.8518518518518519],[0.9540816326530612],[0.6530612244897959],[0.3861111111111111],[0.2619047619047619]
[0.4974946313528991],[0.8005698005698006],[0.9617346938775508],[0.7346938775510203],[0.4027777777777778],[0.21428571428571427]
[0.49534717251252697],[0.7720797720797722],[0.9642857142857142],[0.7857142857142857],[0.3805555555555556],[0.13095238095238096]
[0.40944881889763785],[0.7578347578347578],[0.9693877551020407],[0.8163265306122448],[0.4166666666666667],[0.07142857142857142]
[0.3271295633500358],[0.7464387464387464],[0.9693877551020407],[0.836734693877551],[0.8583333333333334],[0.08333333333333333]
[0.3600572655690767],[0.7378917378917379],[0.9770408163265305],[0.8673469387755102],[0.638888888888889],[0.15476190476190477]
[0.20544022906227632],[0.7236467236467237],[0.9744897959183674],[0.8877551020408162],[0.6583333333333333],[0.10714285714285714]
[0.1317108088761632],[0.7094017094017093],[0.9617346938775508],[0.8877551020408162],[0.7611111111111112],[0.08333333333333333]
[0.24838940586972086],[0.6809116809116809],[0.9183673469387754],[0.846938775510204],[0.9194444444444445],[0.09523809523809523]
[0.10164638511095203],[0.6638176638176638],[0.8903061224489794],[0.8265306122448979],[0.8305555555555556],[0.07142857142857142]
[0.11309949892627058],[0.6296296296296297],[0.8239795918367345],[0.7551020408163265],[0.7972222222222223],[0.11904761904761904]
[0.1438797423049392],[0.6296296296296297],[0.8214285714285714],[0.7448979591836734],[0.8777777777777778],[0.19047619047619047]
[0.24337866857551899],[0.6182336182336182],[0.7448979591836733],[0.6326530612244897],[0.8138888888888889],[0.11904761904761904]
[0.3686471009305655],[0.6153846153846154],[0.7372448979591837],[0.6224489795918366],[0.8222222222222223],[0.11904761904761904]
[0.5046528274874733],[0.717948717948718],[0.7653061224489794],[0.5408163265306122],[0.9527777777777778],[0.047619047619047616]
[0.5282748747315678],[0.8233618233618233],[0.7397959183673468],[0.4081632653061224],[0.08611111111111111],[0.13095238095238096]
[0.49248389405869725],[0.9116809116809117],[0.8214285714285714],[0.4183673469387755],[0.35000000000000003],[0.17857142857142855]
[0.45597709377236945],[0.923076923076923],[0.8775510204081631],[0.4693877551020408],[0.4166666666666667],[0.25]
[0.4974946313528991],[0.923076923076923],[0.8954081632653059],[0.4897959183673469],[0.3861111111111111],[0.2619047619047619]
[0.7816750178954905],[0.9430199430199431],[0.9362244897959182],[0.520408163265306],[0.4083333333333333],[0.34523809523809523]
[0.7630637079455979],[0.9316239316239318],[0.971938775510204],[0.5816326530612245],[0.41944444444444445],[0.3571428571428571]
[0.7516105941302793],[0.9088319088319088],[0.9770408163265305],[0.6122448979591836],[0.33055555555555555],[0.34523809523809523]
[0.6821760916249107],[0.9088319088319088],[0.9770408163265305],[0.6122448979591836],[0.38333333333333336],[0.2857142857142857]
[0.6771653543307088],[0.8888888888888888],[0.9795918367346939],[0.6428571428571428],[0.3861111111111111],[0.2976190476190476]
[0.7193987115246959],[0.8717948717948718],[0.9846938775510203],[0.673469387755102],[0.40555555555555556],[0.25]
[0.7186828919112386],[0.8148148148148149],[0.9846938775510203],[0.7551020408163265],[0.39722222222222225],[0.21428571428571427]
[0.7637795275590553],[0.7863247863247864],[0.9872448979591837],[0.8061224489795917],[0.36388888888888893],[0.13095238095238096]
[0.404438081603436],[0.7663817663817664],[0.9974489795918366],[0.8571428571428571],[0.35833333333333334],[0.11904761904761904]
[0.24266284896206158],[0.7492877492877493],[0.9872448979591837],[0.8673469387755102],[0.7916666666666667],[0.11904761904761904]
[0.33142448103078026],[0.7321937321937322],[0.9770408163265305],[0.8775510204081632],[0.7527777777777778],[0.13095238095238096]
[0.15390121689334288],[0.6923076923076923],[0.9107142857142856],[0.8163265306122448],[0.8361111111111111],[0.11904761904761904]
[0.13958482462419472],[0.6695156695156695],[0.8801020408163264],[0.7959183673469387],[0.925],[0.09523809523809523]
[0.11524695776664282],[0.6581196581196582],[0.8443877551020407],[0.7448979591836734],[0.8111111111111111],[0.13095238095238096]
[0.0658554044380816],[0.6410256410256411],[0.7423469387755102],[0.6020408163265306],[0.8111111111111111],[0.10714285714285714]
[0.08732999284180387],[0.6239316239316239],[0.7091836734693877],[0.5714285714285714],[0.8111111111111111],[0.13095238095238096]
[0.148890479599141],[0.6153846153846154],[0.6887755102040816],[0.5510204081632653],[0.8277777777777778],[0.13095238095238096]
[0.23765211166785977],[0.6068376068376069],[0.6811224489795917],[0.5510204081632653],[0.8055555555555556],[0.10714285714285714]
[0.3228346456692914],[0.603988603988604],[0.6989795918367346],[0.5816326530612245],[0.8666666666666667],[0.07142857142857142]
[0.5003579098067289],[0.7065527065527066],[0.6836734693877551],[0.44897959183673464],[0.18333333333333335],[0.13095238095238096]
[0.5254115962777381],[0.8262108262108262],[0.7627551020408163],[0.42857142857142855],[0.18611111111111112],[0.047619047619047616]
[0.5325697924123123],[0.8945868945868946],[0.7091836734693877],[0.32653061224489793],[0.4666666666666667],[0.09523809523809523]
[0.48818897637795283],[0.945868945868946],[0.7244897959183673],[0.3061224489795918],[0.5083333333333333],[0.21428571428571427]
[0.6463851109520402],[0.9373219373219372],[0.8724489795918366],[0.44897959183673464],[0.3944444444444445],[0.2976190476190476]
[0.5733715103793845],[0.9316239316239318],[0.9362244897959182],[0.5306122448979591],[0.4222222222222222],[0.3571428571428571]
[0.5139584824624196],[0.923076923076923],[0.9668367346938775],[0.5816326530612245],[0.44722222222222224],[0.34523809523809523]
[0.5246957766642807],[0.9259259259259259],[0.9617346938775508],[0.5714285714285714],[0.47222222222222227],[0.369047619047619]
[0.4974946313528991],[0.9145299145299146],[0.9668367346938775],[0.5918367346938775],[0.40555555555555556],[0.3333333333333333]
[0.49248389405869725],[0.8917378917378918],[0.9770408163265305],[0.6326530612244897],[0.3944444444444445],[0.23809523809523808]
[0.4838940586972083],[0.8660968660968661],[0.9872448979591837],[0.6836734693877551],[0.4777777777777778],[0.2857142857142857]
[0.49248389405869725],[0.8205128205128206],[0.971938775510204],[0.7244897959183673],[0.40555555555555556],[0.15476190476190477]
[0.5075161059413029],[0.7977207977207977],[0.9872448979591837],[0.7857142857142857],[0.3805555555555556],[0.09523809523809523]
[0.33715103793843954],[0.7777777777777778],[0.9872448979591837],[0.8163265306122448],[0.7805555555555556],[0.07142857142857142]
[0.27201145311381536],[0.7578347578347578],[0.9795918367346939],[0.836734693877551],[0.7000000000000001],[0.09523809523809523]
[0.33715103793843954],[0.7350427350427351],[0.9285714285714284],[0.7755102040816326],[0.7166666666666667],[0.09523809523809523]
[0.14602720114531137],[0.7008547008547009],[0.8265306122448979],[0.6530612244897959],[0.7388888888888889],[0.10714285714285714]
[0.07659269863994272],[0.6723646723646725],[0.770408163265306],[0.6020408163265306],[0.7944444444444445],[0.08333333333333333]
[0.05654974946313528],[0.6495726495726496],[0.7653061224489794],[0.6224489795918366],[0.8555555555555556],[0.047619047619047616]
[0.06800286327845384],[0.6381766381766382],[0.721938775510204],[0.5714285714285714],[0.8361111111111111],[0.09523809523809523]
[0.12383679312813173],[0.6381766381766382],[0.7168367346938775],[0.5612244897959183],[0.8277777777777778],[0.09523809523809523]
[0.15032211882605584],[0.6381766381766382],[0.7933673469387754],[0.6836734693877551],[0.85],[0.09523809523809523]
[0.2133142448103078],[0.6381766381766382],[0.8316326530612244],[0.7551020408163265],[0.8305555555555556],[0.10714285714285714]
[0.31925554760200436],[0.6267806267806268],[0.711734693877551],[0.5714285714285714],[0.8527777777777779],[0.11904761904761904]
[0.5712240515390122],[0.6809116809116809],[0.7857142857142856],[0.6122448979591836],[0.8444444444444444],[0.10714285714285714]
[0.6485325697924124],[0.7777777777777778],[0.9591836734693877],[0.7653061224489796],[0.5944444444444444],[0.14285714285714285]
[0.6234788833214031],[0.8404558404558404],[0.9464285714285714],[0.6530612244897959],[0.48333333333333334],[0.19047619047619047]
[0.5798138869005012],[0.8461538461538461],[0.9566326530612244],[0.6632653061224489],[0.425],[0.3333333333333333]
[0.5647816750178957],[0.8660968660968661],[0.9413265306122449],[0.6122448979591836],[0.375],[0.34523809523809523]
[0.5812455261274161],[0.8746438746438746],[0.9464285714285714],[0.6122448979591836],[0.45833333333333337],[0.38095238095238093]
[0.5082319255547603],[0.8860398860398861],[0.9566326530612244],[0.6122448979591836],[0.4444444444444445],[0.34523809523809523]
[0.5017895490336436],[0.8831908831908832],[0.9693877551020407],[0.6326530612244897],[0.4083333333333333],[0.3571428571428571]
[0.4645669291338584],[0.8746438746438746],[0.9617346938775508],[0.6326530612244897],[0.4305555555555556],[0.38095238095238093]
[0.44094488188976383],[0.8490028490028491],[0.9642857142857142],[0.673469387755102],[0.3861111111111111],[0.32142857142857145]
[0.486757337151038],[0.8319088319088319],[0.9464285714285714],[0.6632653061224489],[0.375],[0.2619047619047619]
[0.46528274874731573],[0.7977207977207977],[0.9693877551020407],[0.7551020408163265],[0.45833333333333337],[0.22619047619047616]
[0.41374373657838226],[0.7777777777777778],[0.9744897959183674],[0.7959183673469387],[0.4444444444444445],[0.13095238095238096]
[0.29420186113099506],[0.7663817663817664],[0.9770408163265305],[0.8163265306122448],[0.5083333333333333],[0.13095238095238096]
[0.2111667859699356],[0.754985754985755],[0.971938775510204],[0.8265306122448979],[0.5722222222222223],[0.15476190476190477]
[0.30350751610594134],[0.7435897435897436],[0.971938775510204],[0.846938775510204],[0.5583333333333333],[0.19047619047619047]
[0.17680744452398],[0.7293447293447294],[0.9693877551020407],[0.8673469387755102],[0.6694444444444445],[0.08333333333333333]
[0.12097351467430206],[0.717948717948718],[0.9642857142857142],[0.8775510204081632],[0.4444444444444445],[0.08333333333333333]
[0.1066571224051539],[0.7122507122507122],[0.9540816326530612],[0.8673469387755102],[0.11388888888888889],[0.14285714285714285]
[0.09520400858983538],[0.7150997150997151],[0.9846938775510203],[0.9285714285714285],[0.17500000000000002],[0.20238095238095236]
[0.11596277738010022],[0.7094017094017093],[0.9846938775510203],[0.9387755102040816],[0.325],[0.13095238095238096]
[0.07516105941302792],[0.7037037037037037],[0.9795918367346939],[0.9387755102040816],[0.21666666666666667],[0.13095238095238096]
[0.10093056549749466],[0.717948717948718],[0.9795918367346939],[0.9081632653061223],[0.3416666666666667],[0.11904761904761904]
[0.22405153901216895],[0.7122507122507122],[0.9846938775510203],[0.9285714285714285],[0.925],[0.16666666666666666]
[0.4753042233357195],[0.7435897435897436],[0.857142857142857],[0.6428571428571428],[0.9750000000000001],[0.38095238095238093]
[0.5540443808160346],[0.792022792022792],[0.8724489795918366],[0.6020408163265306],[0.9],[0.16666666666666666]
[0.5597709377236938],[0.8575498575498576],[0.8979591836734693],[0.5612244897959183],[0.6416666666666667],[0.21428571428571427]
[0.5669291338582678],[0.8746438746438746],[0.8214285714285714],[0.44897959183673464],[0.4916666666666667],[0.369047619047619]
[0.5819613457408734],[0.8490028490028491],[0.8903061224489794],[0.5612244897959183],[0.33333333333333337],[0.47619047619047616]
[0.619899785254116],[0.8404558404558404],[0.8749999999999999],[0.5510204081632653],[0.3138888888888889],[0.38095238095238093]
[0.593414459556192],[0.8347578347578348],[0.8928571428571428],[0.5816326530612245],[0.3111111111111111],[0.41666666666666663]
[0.526843235504653],[0.8005698005698006],[0.8724489795918366],[0.5918367346938775],[0.2138888888888889],[0.6428571428571429]
[0.4459556191839657],[0.792022792022792],[0.8903061224489794],[0.6326530612244897],[0.20555555555555557],[0.6666666666666666]
[0.43450250536864715],[0.6894586894586895],[0.9285714285714284],[0.8571428571428571],[0.22777777777777777],[0.42857142857142855]
[0.38869005010737295],[0.6324786324786325],[0.8979591836734693],[0.8979591836734693],[0.9555555555555556],[0.3571428571428571]
[0.38367931281317114],[0.6552706552706553],[0.846938775510204],[0.7551020408163265],[0.07777777777777778],[0.32142857142857145]
[0.3937007874015748],[0.6296296296296297],[0.8137755102040816],[0.7346938775510203],[0.9777777777777779],[0.3333333333333333]
[0.3428775948460988],[0.6153846153846154],[0.7908163265306122],[0.7142857142857142],[0.09166666666666667],[0.30952380952380953]
[0.22763063707945597],[0.603988603988604],[0.7806122448979591],[0.7142857142857142],[0.11944444444444445],[0.20238095238095236]
[0.18181818181818182],[0.5982905982905983],[0.7755102040816326],[0.7142857142857142],[0.02777777777777778],[0.2976190476190476]
[0.14960629921259844],[0.5982905982905983],[0.770408163265306],[0.7040816326530611],[0.23055555555555557],[0.16666666666666666]
[0.09090909090909091],[0.5783475783475783],[0.770408163265306],[0.7346938775510203],[0.9527777777777778],[0.11904761904761904]
[0.06871868289191124],[0.5555555555555556],[0.7755102040816326],[0.7857142857142857],[0.8111111111111111],[0.13095238095238096]
[0.07086614173228345],[0.5384615384615384],[0.7576530612244897],[0.7755102040816326],[0.8666666666666667],[0.07142857142857142]
