Water_flow,Temperature,DewPoint,Humidity,WindBearing,WindSpeed
[0.4067006266549773],[0.7473958333333334],[0.9387755102040816],[0.673469387755102],[0.5527777777777778],[0.21428571428571427]
[0.34932545735886555],[0.7317708333333334],[0.9234693877551019],[0.673469387755102],[0.6555555555555556],[0.14285714285714285]
[0.2617296402947346],[0.7057291666666667],[0.9081632653061222],[0.6836734693877551],[0.6055555555555556],[0.10714285714285714]
[0.20719410061162635],[0.6901041666666667],[0.9336734693877551],[0.7551020408163265],[0.7444444444444445],[0.07142857142857142]
[0.12274263406703895],[0.671875],[0.9285714285714284],[0.7755102040816326],[0.6916666666666667],[0.011904761904761904]
[0.112426047466952],[0.6588541666666667],[0.9260204081632653],[0.7959183673469387],[0.5055555555555555],[0.09523809523809523]
[0.092651578263485],[0.6458333333333334],[0.8979591836734693],[0.7653061224489796],[0.8722222222222222],[0.11904761904761904]
[0.025678319234774996],[0.6302083333333334],[0.8418367346938774],[0.6938775510204082],[0.6666666666666667],[0.08333333333333333]
[0.06961462719457195],[0.6119791666666667],[0.8418367346938774],[0.7244897959183673],[0.8944444444444445],[0.09523809523809523]
[nan],[0.5989583333333334],[0.8647959183673468],[0.7857142857142857],[0.016666666666666666],[0.11904761904761904]
[0.2383828825734473],[0.609375],[0.8163265306122447],[0.6836734693877551],[0.09722222222222222],[0.20238095238095236]
[0.37037769359807976],[0.6015625000000001],[0.8903061224489794],[0.836734693877551],[0.1388888888888889],[0.16666666666666666]
[0.5187217872546142],[0.6770833333333334],[0.9158163265306121],[0.7448979591836734],[0.061111111111111116],[0.20238095238095236]
[0.579652289043695],[0.7213541666666666],[0.9897959183673468],[0.8061224489795917],[0.18611111111111112],[0.3333333333333333]
[0.6398634945546011],[0.7578125000000001],[0.9846938775510203],[0.7346938775510203],[0.3138888888888889],[0.2738095238095238]
[0.5472845706623037],[0.7890625],[0.9897959183673468],[0.6938775510204082],[0.5083333333333333],[0.20238095238095236]
[0.5319742184790985],[0.8385416666666667],[0.9464285714285714],[0.5612244897959183],[0.5361111111111111],[0.2738095238095238]
[0.5366241339266178],[0.8619791666666667],[0.9617346938775508],[0.5510204081632653],[0.4083333333333333],[0.3571428571428571]
[0.49838561759468186],[0.8489583333333334],[0.971938775510204],[0.5816326530612245],[0.2888888888888889],[0.41666666666666663]
[0.3841129596049938],[0.8463541666666667],[0.9693877551020407],[0.5816326530612245],[0.29444444444444445],[0.47619047619047616]
[0.4044823904788898],[0.8255208333333334],[0.971938775510204],[0.6122448979591836],[0.25],[0.47619047619047616]
[0.3692012752240049],[0.7942708333333334],[0.9770408163265305],[0.6632653061224489],[0.3194444444444445],[0.47619047619047616]
[0.3891076879277003],[0.765625],[0.9872448979591837],[0.7244897959183673],[0.23055555555555557],[0.47619047619047616]
[0.39617675989205275],[0.7447916666666667],[0.9897959183673468],[0.7653061224489796],[0.21666666666666667],[0.23809523809523808]
[0.44238046062931186],[0.7213541666666666],[0.9897959183673468],[0.8061224489795917],[0.20833333333333334],[0.17857142857142855]
[0.3505528451817925],[0.7109375],[0.9974489795918366],[0.836734693877551],[0.08611111111111111],[0.14285714285714285]
[0.29519307398342076],[0.703125],[0.9948979591836733],[0.846938775510204],[0.20833333333333334],[0.11904761904761904]
[0.24364661099556895],[0.6979166666666667],[1.0],[0.8673469387755102],[0.10277777777777779],[0.11904761904761904]
[0.17859739789621576],[0.6901041666666667],[0.9974489795918366],[0.8775510204081632],[0.044444444444444446],[0.14285714285714285]
[0.11261223534613665],[0.6822916666666666],[0.9897959183673468],[0.8775510204081632],[0.0638888888888889],[0.13095238095238096]
[0.07887389745356371],[0.671875],[0.9693877551020407],[0.8571428571428571],[0.061111111111111116],[0.14285714285714285]
[0.06893772418324634],[0.671875],[0.9540816326530612],[0.8265306122448979],[0.9666666666666667],[0.10714285714285714]
[0.05410518823256322],[0.6770833333333334],[0.9591836734693877],[0.8265306122448979],[0.9611111111111111],[0.09523809523809523]
[0.0955563454049849],[0.6796875000000001],[0.9566326530612244],[0.8163265306122448],[0.5194444444444445],[0.047619047619047616]
[0.1464049637079195],[0.6796875000000001],[0.982142857142857],[0.8673469387755102],[0.46944444444444444],[0.19047619047619047]
[0.30537112702716923],[0.6770833333333334],[0.9693877551020407],[0.846938775510204],[0.17222222222222222],[0.19047619047619047]
[0.4926859533730145],[0.7161458333333334],[0.9566326530612244],[0.7551020408163265],[0.9861111111111112],[0.2976190476190476]
[0.6483449954421081],[0.7604166666666666],[0.9566326530612244],[0.6836734693877551],[0.20277777777777778],[0.44047619047619047]
[0.6459402393302804],[0.7578125000000001],[0.9617346938775508],[0.6938775510204082],[0.23055555555555557],[0.41666666666666663]
[0.5620164004457724],[0.7838541666666667],[0.9540816326530612],[0.6428571428571428],[0.2916666666666667],[0.38095238095238093]
[0.5758545703257214],[0.8151041666666667],[0.9617346938775508],[0.6122448979591836],[0.4027777777777778],[0.41666666666666663]
[0.48157905688126185],[0.8125],[0.9668367346938775],[0.6224489795918366],[0.3416666666666667],[0.3571428571428571]
[0.4351093746133849],[0.8020833333333334],[0.9489795918367345],[0.6122448979591836],[0.33611111111111114],[0.34523809523809523]
[0.35450581837539824],[0.8333333333333334],[0.9642857142857142],[0.5918367346938775],[0.4027777777777778],[0.42857142857142855]
[0.32492341174254447],[0.7994791666666666],[0.9693877551020407],[0.6428571428571428],[0.325],[0.2976190476190476]
[0.33465791570319364],[0.7890625],[0.971938775510204],[0.6632653061224489],[0.37777777777777777],[0.3571428571428571]
[0.37187119731253937],[0.7578125000000001],[0.971938775510204],[0.7142857142857142],[0.33055555555555555],[0.2857142857142857]
[0.4095389488386457],[0.7291666666666667],[0.9770408163265305],[0.7653061224489796],[0.25],[0.25]
[0.46934615986030775],[0.7161458333333334],[0.9795918367346939],[0.7959183673469387],[0.21666666666666667],[0.20238095238095236]
[0.3323474876735704],[0.7057291666666667],[0.9770408163265305],[0.8061224489795917],[0.2],[0.2857142857142857]
[0.29082248558731916],[0.6979166666666667],[0.9566326530612244],[0.7857142857142857],[0.2138888888888889],[0.3571428571428571]
[0.2338157385106756],[0.6927083333333334],[0.9693877551020407],[0.8163265306122448],[0.2138888888888889],[0.2619047619047619]
[0.15946076058162134],[0.6848958333333334],[0.9770408163265305],[0.846938775510204],[0.19166666666666668],[0.21428571428571427]
[0.10457301338886432],[0.6848958333333334],[0.9642857142857142],[0.8265306122448979],[0.225],[0.21428571428571427]
[0.1074382484037639],[0.6744791666666666],[0.9617346938775508],[0.836734693877551],[0.21944444444444444],[0.23809523809523808]
[0.06491279936281363],[0.671875],[0.9642857142857142],[0.846938775510204],[0.23611111111111113],[0.19047619047619047]
[0.18876287978592787],[0.6640625],[0.9617346938775508],[0.8571428571428571],[0.05555555555555556],[0.13095238095238096]
[0.23740040952822267],[0.6536458333333334],[0.9566326530612244],[0.8673469387755102],[0.9916666666666667],[0.11904761904761904]
[0.326878342716082],[0.6484375],[0.9464285714285714],[0.8571428571428571],[0.075],[0.19047619047619047]
[0.46081955831339244],[0.6484375],[0.9413265306122449],[0.846938775510204],[0.075],[0.15476190476190477]
[0.5767679796249523],[0.6692708333333334],[0.9515306122448979],[0.8265306122448979],[0.06666666666666667],[0.14285714285714285]
[0.6402207798107862],[0.7291666666666667],[0.9336734693877551],[0.6938775510204082],[0.3111111111111111],[0.2619047619047619]
[0.5874255114819857],[0.7526041666666666],[0.9362244897959182],[0.6632653061224489],[0.24444444444444446],[0.21428571428571427]
[0.512217736257131],[0.7734375],[0.9362244897959182],[0.6326530612244897],[0.35555555555555557],[0.41666666666666663]
[0.5254689611182104],[0.7890625],[0.9183673469387754],[0.5816326530612245],[0.3666666666666667],[0.369047619047619]
[0.5241070391464111],[0.7942708333333334],[0.9209183673469388],[0.5816326530612245],[0.36944444444444446],[0.42857142857142855]
[0.43091269228427437],[0.7864583333333334],[0.9285714285714284],[0.6020408163265306],[0.35000000000000003],[0.44047619047619047]
[0.3803361047946327],[0.7890625],[0.9515306122448979],[0.6326530612244897],[0.3888888888888889],[0.46428571428571425]
[0.36625402488281683],[0.7916666666666666],[0.9464285714285714],[0.6224489795918366],[0.4166666666666667],[0.42857142857142855]
[0.36937153870236905],[0.7786458333333334],[0.9413265306122449],[0.6326530612244897],[0.3805555555555556],[0.3571428571428571]
[0.39032470428520216],[0.7473958333333334],[0.9387755102040816],[0.673469387755102],[0.3472222222222222],[0.32142857142857145]
[0.4283826951526128],[0.7135416666666666],[0.9387755102040816],[0.7244897959183673],[0.3416666666666667],[0.2619047619047619]
[0.4563445373603762],[0.6953125],[0.9387755102040816],[0.7551020408163265],[0.38333333333333336],[0.19047619047619047]
[0.34577784743943274],[0.6927083333333334],[0.9413265306122449],[0.7653061224489796],[0.17222222222222222],[0.25]
[0.24474187012011345],[0.6901041666666667],[0.9285714285714284],[0.7448979591836734],[0.41111111111111115],[0.15476190476190477]
[0.2116639706338173],[0.6796875000000001],[0.9285714285714284],[0.7653061224489796],[0.48055555555555557],[0.14285714285714285]
[0.14072315434257923],[0.6640625],[0.9260204081632653],[0.7857142857142857],[0.7305555555555556],[0.13095238095238096]
[0.09161159283278977],[0.6510416666666667],[0.9234693877551019],[0.8061224489795917],[0.7694444444444445],[0.10714285714285714]
[0.09494288651134583],[0.6380208333333334],[0.9209183673469388],[0.8265306122448979],[0.8305555555555556],[0.09523809523809523]
[0.04574868938081314],[0.6276041666666667],[0.9183673469387754],[0.836734693877551],[0.8277777777777778],[0.10714285714285714]
[0.09887904730997149],[0.6145833333333334],[0.9081632653061222],[0.846938775510204],[0.8416666666666667],[0.10714285714285714]
[0.19403507935346237],[0.5963541666666666],[0.8826530612244897],[0.8265306122448979],[0.788888888888889],[0.09523809523809523]
[0.30476906297964046],[0.5755208333333334],[0.8418367346938774],[0.7857142857142857],[0.788888888888889],[0.11904761904761904]
[0.43649438120392764],[0.5755208333333334],[0.8367346938775508],[0.7755102040816326],[0.8361111111111111],[0.09523809523809523]
[0.5836911033256533],[0.65625],[0.8775510204081631],[0.7142857142857142],[0.9916666666666667],[0.11904761904761904]
[0.5775753260069318],[0.7526041666666666],[0.8214285714285714],[0.49999999999999994],[0.9305555555555556],[0.05952380952380952]
[0.5560285860801004],[0.8125],[0.8418367346938774],[0.4591836734693877],[0.4777777777777778],[0.14285714285714285]
[0.5240811754707124],[0.8177083333333334],[0.8647959183673468],[0.47959183673469385],[0.4],[0.3571428571428571]
[0.5274275207234731],[0.8177083333333334],[0.9132653061224489],[0.5408163265306122],[0.4138888888888889],[0.4047619047619047]
[0.5029698459886578],[0.8255208333333334],[0.9030612244897958],[0.520408163265306],[0.37222222222222223],[0.32142857142857145]
[0.4490962428645571],[0.828125],[0.8979591836734693],[0.5102040816326531],[0.39166666666666666],[0.3571428571428571]
[0.3904710557037189],[0.8203125],[0.9234693877551019],[0.5510204081632653],[0.3888888888888889],[0.38095238095238093]
[0.3694447181619053],[0.8020833333333334],[0.9285714285714284],[0.5816326530612245],[0.3944444444444445],[0.3333333333333333]
[0.4103789060619915],[0.7942708333333334],[0.9413265306122449],[0.6122448979591836],[0.375],[0.3333333333333333]
[0.4152304381758782],[0.7786458333333334],[0.9540816326530612],[0.6530612244897959],[0.3861111111111111],[0.2619047619047619]
[0.4526984585599105],[0.7317708333333334],[0.9617346938775508],[0.7346938775510203],[0.4027777777777778],[0.21428571428571427]
[0.4907323783412701],[0.7057291666666667],[0.9642857142857142],[0.7857142857142857],[0.3805555555555556],[0.13095238095238096]
[0.3822888933498463],[0.6927083333333334],[0.9693877551020407],[0.8163265306122448],[0.4166666666666667],[0.07142857142857142]
[0.2577949892405925],[0.6822916666666666],[0.9693877551020407],[0.836734693877551],[0.8583333333333334],[0.08333333333333333]
[0.2126943038063735],[0.6744791666666666],[0.9770408163265305],[0.8673469387755102],[0.638888888888889],[0.15476190476190477]
[0.10546083504739145],[0.6614583333333334],[0.9744897959183674],[0.8877551020408162],[0.6583333333333333],[0.10714285714285714]
[0.05120434482855807],[0.6484375],[0.9617346938775508],[0.8877551020408162],[0.7611111111111112],[0.08333333333333333]
[0.034174261464735595],[0.6223958333333334],[0.9183673469387754],[0.846938775510204],[0.9194444444444445],[0.09523809523809523]
[0.02322487448466519],[0.6067708333333334],[0.8903061224489794],[0.8265306122448979],[0.8305555555555556],[0.07142857142857142]
[0.043612424087123014],[0.5755208333333334],[0.8239795918367345],[0.7551020408163265],[0.7972222222222223],[0.11904761904761904]
[0.12250728949348186],[0.5755208333333334],[0.8214285714285714],[0.7448979591836734],[0.8777777777777778],[0.19047619047619047]
[0.25437817619367065],[0.5651041666666666],[0.7448979591836733],[0.6326530612244897],[0.8138888888888889],[0.11904761904761904]
[0.4459001451867874],[0.5625000000000001],[0.7372448979591837],[0.6224489795918366],[0.8222222222222223],[0.11904761904761904]
[0.5894157503836057],[0.65625],[0.7653061224489794],[0.5408163265306122],[0.9527777777777778],[0.047619047619047616]
[0.5964563246486367],[0.7526041666666666],[0.7397959183673468],[0.4081632653061224],[0.08611111111111111],[0.13095238095238096]
[0.5822421934435147],[0.8333333333333334],[0.8214285714285714],[0.4183673469387755],[0.35000000000000003],[0.17857142857142855]
[0.5494990152353969],[0.84375],[0.8775510204081631],[0.4693877551020408],[0.4166666666666667],[0.25]
[0.5120649264996087],[0.84375],[0.8954081632653059],[0.4897959183673469],[0.3861111111111111],[0.2619047619047619]
[0.5608334728154587],[0.8619791666666667],[0.9362244897959182],[0.520408163265306],[0.4083333333333333],[0.34523809523809523]
[0.5076319507766534],[0.8515625000000001],[0.971938775510204],[0.5816326530612245],[0.41944444444444445],[0.3571428571428571]
[0.4028961819161614],[0.8307291666666666],[0.9770408163265305],[0.6122448979591836],[0.33055555555555555],[0.34523809523809523]
[0.3641474626445772],[0.8307291666666666],[0.9770408163265305],[0.6122448979591836],[0.38333333333333336],[0.2857142857142857]
[0.4107951103075239],[0.8125],[0.9795918367346939],[0.6428571428571428],[0.3861111111111111],[0.2976190476190476]
[0.4461629267207368],[0.7968750000000001],[0.9846938775510203],[0.673469387755102],[0.40555555555555556],[0.25]
[0.4000210361152064],[0.7447916666666667],[0.9846938775510203],[0.7551020408163265],[0.39722222222222225],[0.21428571428571427]
[0.4565486944072405],[0.7187500000000001],[0.9872448979591837],[0.8061224489795917],[0.36388888888888893],[0.13095238095238096]
[0.3867949216719785],[0.7005208333333334],[0.9974489795918366],[0.8571428571428571],[0.35833333333333334],[0.11904761904761904]
[0.2727613219629086],[0.6848958333333334],[0.9872448979591837],[0.8673469387755102],[0.7916666666666667],[0.11904761904761904]
[0.19700366659372992],[0.6692708333333334],[0.9770408163265305],[0.8775510204081632],[0.7527777777777778],[0.13095238095238096]
[0.12416899518743768],[0.6328125],[0.9107142857142856],[0.8163265306122448],[0.8361111111111111],[0.11904761904761904]
[0.07757943132248366],[0.6119791666666667],[0.8801020408163264],[0.7959183673469387],[0.925],[0.09523809523809523]
[0.08084857345166951],[0.6015625000000001],[0.8443877551020407],[0.7448979591836734],[0.8111111111111111],[0.13095238095238096]
[0.03388302569039388],[0.5859375],[0.7423469387755102],[0.6020408163265306],[0.8111111111111111],[0.10714285714285714]
[0.08740112664604396],[0.5703125],[0.7091836734693877],[0.5714285714285714],[0.8111111111111111],[0.13095238095238096]
[0.1870459190442305],[0.5625000000000001],[0.6887755102040816],[0.5510204081632653],[0.8277777777777778],[0.13095238095238096]
[0.3072485427872892],[0.5546875],[0.6811224489795917],[0.5510204081632653],[0.8055555555555556],[0.10714285714285714]
[0.6957793113199913],[0.5520833333333334],[0.6989795918367346],[0.5816326530612245],[0.8666666666666667],[0.07142857142857142]
[0.9895093456974275],[0.6458333333333334],[0.6836734693877551],[0.44897959183673464],[0.18333333333333335],[0.13095238095238096]
[0.9785229527700856],[0.7552083333333334],[0.7627551020408163],[0.42857142857142855],[0.18611111111111112],[0.047619047619047616]
[0.9691780532737968],[0.8177083333333334],[0.7091836734693877],[0.32653061224489793],[0.4666666666666667],[0.09523809523809523]
[0.856345342434988],[0.8645833333333335],[0.7244897959183673],[0.3061224489795918],[0.5083333333333333],[0.21428571428571427]
[0.875674835405748],[0.8567708333333334],[0.8724489795918366],[0.44897959183673464],[0.3944444444444445],[0.2976190476190476]
[0.9113965576033203],[0.8515625000000001],[0.9362244897959182],[0.5306122448979591],[0.4222222222222222],[0.3571428571428571]
[0.8740946915470955],[0.84375],[0.9668367346938775],[0.5816326530612245],[0.44722222222222224],[0.34523809523809523]
[0.7556263888292003],[0.8463541666666667],[0.9617346938775508],[0.5714285714285714],[0.47222222222222227],[0.369047619047619]
[0.715851241164869],[0.8359375000000001],[0.9668367346938775],[0.5918367346938775],[0.40555555555555556],[0.3333333333333333]
[0.716981473641569],[0.8151041666666667],[0.9770408163265305],[0.6326530612244897],[0.3944444444444445],[0.23809523809523808]
[0.7377757356981505],[0.7916666666666666],[0.9872448979591837],[0.6836734693877551],[0.4777777777777778],[0.2857142857142857]
[0.759628979208022],[0.75],[0.971938775510204],[0.7244897959183673],[0.40555555555555556],[0.15476190476190477]
[0.8460461477482797],[0.7291666666666667],[0.9872448979591837],[0.7857142857142857],[0.3805555555555556],[0.09523809523809523]
[0.719410982872438],[0.7109375],[0.9872448979591837],[0.8163265306122448],[0.7805555555555556],[0.07142857142857142]
[0.5698429834538095],[0.6927083333333334],[0.9795918367346939],[0.836734693877551],[0.7000000000000001],[0.09523809523809523]
[0.46436453691051544],[0.671875],[0.9285714285714284],[0.7755102040816326],[0.7166666666666667],[0.09523809523809523]
[0.2743470616022161],[0.6406250000000001],[0.8265306122448979],[0.6530612244897959],[0.7388888888888889],[0.10714285714285714]
[0.21924262652985832],[0.6145833333333334],[0.770408163265306],[0.6020408163265306],[0.7944444444444445],[0.08333333333333333]
[0.2759473414957988],[0.59375],[0.7653061224489794],[0.6224489795918366],[0.8555555555555556],[0.047619047619047616]
[0.2191154753249746],[0.5833333333333334],[0.721938775510204],[0.5714285714285714],[0.8361111111111111],[0.09523809523809523]
[0.2111438398383335],[0.5833333333333334],[0.7168367346938775],[0.5612244897959183],[0.8277777777777778],[0.09523809523809523]
[0.35310925119287934],[0.5833333333333334],[0.7933673469387754],[0.6836734693877551],[0.85],[0.09523809523809523]
[0.5594233686445538],[0.5833333333333334],[0.8316326530612244],[0.7551020408163265],[0.8305555555555556],[0.10714285714285714]
[0.8253260342374464],[0.5729166666666667],[0.711734693877551],[0.5714285714285714],[0.8527777777777779],[0.11904761904761904]
[0.9606949879562012],[0.6223958333333334],[0.7857142857142856],[0.6122448979591836],[0.8444444444444444],[0.10714285714285714]
[0.6134871293411512],[0.7109375],[0.9591836734693877],[0.7653061224489796],[0.5944444444444444],[0.14285714285714285]
[0.6352397172452968],[0.7682291666666667],[0.9464285714285714],[0.6530612244897959],[0.48333333333333334],[0.19047619047619047]
[0.5636777958763595],[0.7734375],[0.9566326530612244],[0.6632653061224489],[0.425],[0.3333333333333333]
[0.5252697497502179],[0.7916666666666666],[0.9413265306122449],[0.6122448979591836],[0.375],[0.34523809523809523]
[0.545474211167734],[0.7994791666666666],[0.9464285714285714],[0.6122448979591836],[0.45833333333333337],[0.38095238095238093]
[0.5170182576691094],[0.8098958333333334],[0.9566326530612244],[0.6122448979591836],[0.4444444444444445],[0.34523809523809523]
[0.42374242888143515],[0.8072916666666667],[0.9693877551020407],[0.6326530612244897],[0.4083333333333333],[0.3571428571428571]
[0.39423439963339735],[0.7994791666666666],[0.9617346938775508],[0.6326530612244897],[0.4305555555555556],[0.38095238095238093]
[0.413149886526271],[0.7760416666666667],[0.9642857142857142],[0.673469387755102],[0.3861111111111111],[0.32142857142857145]
[0.4673651711157019],[0.7604166666666666],[0.9464285714285714],[0.6632653061224489],[0.375],[0.2619047619047619]
[0.4091687442747706],[0.7291666666666667],[0.9693877551020407],[0.7551020408163265],[0.45833333333333337],[0.22619047619047616]
[0.41670014320427357],[0.7109375],[0.9744897959183674],[0.7959183673469387],[0.4444444444444445],[0.13095238095238096]
[0.3439090022901781],[0.7005208333333334],[0.9770408163265305],[0.8163265306122448],[0.5083333333333333],[0.13095238095238096]
[0.2620802123064898],[0.6901041666666667],[0.971938775510204],[0.8265306122448979],[0.5722222222222223],[0.15476190476190477]
[0.19487339022811467],[0.6796875000000001],[0.971938775510204],[0.846938775510204],[0.5583333333333333],[0.19047619047619047]
[0.13123339545956114],[0.6666666666666667],[0.9693877551020407],[0.8673469387755102],[0.6694444444444445],[0.08333333333333333]
[0.09392549361967209],[0.65625],[0.9642857142857142],[0.8775510204081632],[0.4444444444444445],[0.08333333333333333]
[0.13694863677026262],[0.6510416666666667],[0.9540816326530612],[0.8673469387755102],[0.11388888888888889],[0.14285714285714285]
[0.026928156292838318],[0.6536458333333334],[0.9846938775510203],[0.9285714285714285],[0.17500000000000002],[0.20238095238095236]
[0.07627204329436063],[0.6484375],[0.9846938775510203],[0.9387755102040816],[0.325],[0.13095238095238096]
[0.06739798006965148],[0.6432291666666666],[0.9795918367346939],[0.9387755102040816],[0.21666666666666667],[0.13095238095238096]
[0.19445206911164487],[0.65625],[0.9795918367346939],[0.9081632653061223],[0.3416666666666667],[0.11904761904761904]
[nan],[0.6510416666666667],[0.9846938775510203],[0.9285714285714285],[0.925],[0.16666666666666666]
[0.5677179111022987],[0.6796875000000001],[0.857142857142857],[0.6428571428571428],[0.9750000000000001],[0.38095238095238093]
[0.6364264844249492],[0.7239583333333334],[0.8724489795918366],[0.6020408163265306],[0.9],[0.16666666666666666]
[0.6037107123234917],[0.7838541666666667],[0.8979591836734693],[0.5612244897959183],[0.6416666666666667],[0.21428571428571427]
[0.5070736050158167],[0.7994791666666666],[0.8214285714285714],[0.44897959183673464],[0.4916666666666667],[0.369047619047619]
[0.5167860029638704],[0.7760416666666667],[0.8903061224489794],[0.5612244897959183],[0.33333333333333337],[0.47619047619047616]
[0.4883628067716878],[0.7682291666666667],[0.8749999999999999],[0.5510204081632653],[0.3138888888888889],[0.38095238095238093]
[0.4306606850100119],[0.7630208333333334],[0.8928571428571428],[0.5816326530612245],[0.3111111111111111],[0.41666666666666663]
[0.4376395879629868],[0.7317708333333334],[0.8724489795918366],[0.5918367346938775],[0.2138888888888889],[0.6428571428571429]
[0.35707704007536534],[0.7239583333333334],[0.8903061224489794],[0.6326530612244897],[0.20555555555555557],[0.6666666666666666]
[0.341544228263494],[0.6302083333333334],[0.9285714285714284],[0.8571428571428571],[0.22777777777777777],[0.42857142857142855]
[0.3589116842775802],[0.578125],[0.8979591836734693],[0.8979591836734693],[0.9555555555555556],[0.3571428571428571]
[0.34189156283990974],[0.5989583333333334],[0.846938775510204],[0.7551020408163265],[0.07777777777777778],[0.32142857142857145]
[0.34893391219967346],[0.5755208333333334],[0.8137755102040816],[0.7346938775510203],[0.9777777777777779],[0.3333333333333333]
[0.2809958250025685],[0.5625000000000001],[0.7908163265306122],[0.7142857142857142],[0.09166666666666667],[0.30952380952380953]
[0.226615804378882],[0.5520833333333334],[0.7806122448979591],[0.7142857142857142],[0.11944444444444445],[0.20238095238095236]
[0.17580508643958498],[0.546875],[0.7755102040816326],[0.7142857142857142],[0.02777777777777778],[0.2976190476190476]
[0.12745015443092184],[0.546875],[0.770408163265306],[0.7040816326530611],[0.23055555555555557],[0.16666666666666666]
[0.08562479565785527],[0.5286458333333334],[0.770408163265306],[0.7346938775510203],[0.9527777777777778],[0.11904761904761904]
[0.039230297383363755],[0.5078125],[0.7755102040816326],[0.7857142857142857],[0.8111111111111111],[0.13095238095238096]
[0.02584210394923024],[0.4921875],[0.7576530612244897],[0.7755102040816326],[0.8666666666666667],[0.07142857142857142]
[0.026055142618047228],[0.48177083333333337],[0.7525510204081631],[0.7857142857142857],[0.8083333333333333],[0.09523809523809523]
[0.04300037204167864],[0.47656250000000006],[0.732142857142857],[0.7551020408163265],[0.8666666666666667],[0.17857142857142855]
[0.11064684412655873],[0.47135416666666674],[0.7270408163265305],[0.7551020408163265],[0.9555555555555556],[0.15476190476190477]
